image_name,type,clss,img_shp_0_init,img_shape1_init,img_shp_0,img_shp_1,sh0_start,sh1_start,sh0_end,sh1_end
2921.jpg,train,0,4128,3096,251,192,46,1,202,150
2929.jpg,train,0,4128,3096,255,192,1,1,254,191
2935.jpg,train,0,4160,3120,255,192,17,1,254,191
2949.jpg,train,0,4160,3120,255,192,1,23,168,159
2954.jpg,train,0,4128,3096,255,192,1,1,254,191
2960.jpg,train,0,4128,3096,255,192,1,1,254,191
2964.jpg,train,0,4128,3096,255,192,1,1,254,191
2967.jpg,train,0,4128,3096,255,192,64,29,238,179
2973.jpg,train,0,4128,3096,255,192,44,17,254,191
2979.jpg,train,0,4128,3096,219,183,44,40,194,140
298.jpg,train,0,3264,2448,154,155,18,36,125,131
2981.jpg,train,0,4160,3120,255,192,1,1,254,191
2982.jpg,train,0,4128,3096,151,160,1,14,150,143
2989.jpg,train,0,3264,2448,240,190,12,1,239,189
2992.jpg,train,0,4128,3096,255,192,31,1,254,191
2995.jpg,train,0,4160,3120,255,192,1,1,254,191
3.jpg,train,0,4128,3096,255,192,67,1,240,191
3000.jpg,train,0,3264,2448,176,176,1,1,175,175
3005.jpg,train,0,4128,3096,255,192,55,24,201,169
3008.jpg,train,0,4128,3096,154,156,1,1,153,155
3016.jpg,train,0,4160,3120,255,192,58,43,135,109
3023.jpg,train,0,4160,3120,255,192,1,1,254,191
3032.jpg,train,0,640,480,255,192,1,1,220,150
3034.jpg,train,0,4128,3096,249,192,54,12,200,178
3041.jpg,train,0,4128,3096,255,192,19,1,165,191
3042.jpg,train,0,4128,3096,233,192,1,1,232,191
3043.jpg,train,0,640,480,254,192,1,1,240,179
3044.jpg,train,0,4128,3096,255,192,1,1,254,191
3048.jpg,train,0,4160,3120,255,192,84,33,209,151
3049.jpg,train,0,3264,2448,234,177,22,1,196,176
3058.jpg,train,0,4128,3096,160,161,1,1,141,160
3059.jpg,train,0,3264,2448,179,179,38,13,136,128
306.jpg,train,0,4128,3096,255,192,1,1,254,191
3065.jpg,train,0,4160,3120,255,192,1,40,141,156
3068.jpg,train,0,4128,3096,255,192,1,1,196,178
3070.jpg,train,0,4128,3096,158,162,1,1,157,133
3074.jpg,train,0,4128,3096,255,192,1,1,209,191
3078.jpg,train,0,4160,3120,255,192,60,1,254,191
3079.jpg,train,0,4128,3096,255,192,119,35,214,115
308.jpg,train,0,3264,2448,181,173,28,24,148,147
3082.jpg,train,0,4128,3096,237,192,22,1,225,191
3087.jpg,train,0,4128,3096,238,192,78,1,206,191
3090.jpg,train,0,3264,2448,189,192,1,1,188,170
3095.jpg,train,0,4128,3096,255,192,1,1,254,191
311.jpg,train,0,4128,3096,255,192,1,1,239,191
3111.jpg,train,0,4128,3096,255,192,31,1,254,191
3130.jpg,train,0,4128,3096,204,192,53,49,181,170
3136.jpg,train,0,3264,2448,148,149,21,24,125,127
3137.jpg,train,0,4128,3096,154,155,1,12,153,154
3156.jpg,train,0,4128,3096,243,192,14,63,156,191
3157.jpg,train,0,4160,3120,255,192,1,1,254,191
3159.jpg,train,0,4160,3120,255,192,93,46,182,118
3162.jpg,train,0,4128,3096,255,192,92,1,254,175
3169.jpg,train,0,4128,3096,140,161,1,15,124,138
3173.jpg,train,0,4128,3096,255,192,97,1,236,150
3177.jpg,train,0,3264,2448,189,167,74,12,166,113
3179.jpg,train,0,4128,3096,217,184,48,45,182,131
3188.jpg,train,0,3264,2448,151,152,42,48,104,106
3191.jpg,train,0,4128,3096,227,192,32,1,226,191
3199.jpg,train,0,4160,3120,255,192,1,1,254,191
3207.jpg,train,0,4128,3096,255,192,1,1,254,191
3211.jpg,train,0,4128,3096,249,192,57,11,195,165
3228.jpg,train,0,4128,3096,255,192,35,1,220,160
3237.jpg,train,0,4160,3120,255,192,1,1,254,191
3242.jpg,train,0,4160,3120,255,192,1,1,254,191
3247.jpg,train,0,4128,3096,255,192,1,1,254,191
325.jpg,train,0,4128,3096,255,192,16,24,152,130
3252.jpg,train,0,3264,2448,169,180,1,19,168,179
3254.jpg,train,0,4128,3096,255,192,1,1,226,191
3258.jpg,train,0,4128,3096,255,192,1,1,210,191
3264.jpg,train,0,4160,3120,255,192,1,16,218,164
3278.jpg,train,0,4128,3096,252,192,98,39,236,128
33.jpg,train,0,3264,2448,180,175,38,71,129,143
3303.jpg,train,0,4160,3120,255,192,48,64,154,149
3308.jpg,train,0,3264,2448,178,179,14,44,157,140
3311.jpg,train,0,4128,3096,255,192,1,27,192,191
3313.jpg,train,0,3264,2448,111,189,1,62,110,169
3323.jpg,train,0,3264,2448,149,150,23,23,118,126
3331.jpg,train,0,4128,3096,255,192,1,1,254,191
3335.jpg,train,0,4128,3096,216,184,79,48,171,130
334.jpg,train,0,3096,4128,191,256,1,62,160,222
3340.jpg,train,0,4160,3120,255,192,81,34,225,156
3349.jpg,train,0,4160,3120,255,192,11,1,254,191
3362.jpg,train,0,4160,3120,255,192,1,1,254,191
3366.jpg,train,0,4160,3120,255,192,53,19,176,143
3368.jpg,train,0,4160,3120,255,192,1,1,254,191
3371.jpg,train,0,4128,3096,255,192,1,1,230,191
3374.jpg,train,0,4128,3096,255,192,1,1,225,153
3377.jpg,train,0,4160,3120,255,192,150,1,254,191
338.jpg,train,0,4128,3096,255,192,52,1,254,157
3380.jpg,train,0,4128,3096,255,192,1,1,254,191
34.jpg,train,0,4128,3096,208,190,1,1,145,164
3402.jpg,train,0,4128,3096,204,178,37,23,178,155
3414.jpg,train,0,4128,3096,205,188,66,60,204,187
3415.jpg,train,0,3264,2448,255,192,53,20,200,172
342.jpg,train,0,4128,3096,227,192,1,1,172,179
3423.jpg,train,0,4160,3120,255,192,1,1,254,191
3425.jpg,train,0,4160,3120,255,192,23,25,196,150
3433.jpg,train,0,3264,2448,150,140,33,28,118,114
344.jpg,train,0,4128,3096,154,155,1,22,153,154
3441.jpg,train,0,3264,2448,179,172,1,1,163,161
3442.jpg,train,0,4128,3096,185,184,1,31,159,172
3446.jpg,train,0,4128,3096,255,192,46,65,163,156
3447.jpg,train,0,4128,3096,210,185,22,1,186,168
3452.jpg,train,0,4160,3120,255,192,1,1,254,191
3454.jpg,train,0,4128,3096,234,187,32,31,161,157
3458.jpg,train,0,4128,3096,255,192,33,42,238,176
346.jpg,train,0,4128,3096,255,192,1,1,254,191
3463.jpg,train,0,4128,3096,255,192,1,1,254,191
3464.jpg,train,0,4128,3096,255,192,1,1,254,191
3468.jpg,train,0,4160,3120,255,192,59,32,192,160
3472.jpg,train,0,3264,2448,176,173,1,21,175,172
3479.jpg,train,0,4160,3120,255,192,1,1,254,191
3482.jpg,train,0,4128,3096,240,192,1,1,239,191
349.jpg,train,0,3264,2448,150,150,1,27,104,117
35.jpg,train,0,4128,3096,211,192,28,23,174,174
3504.jpg,train,0,4128,3096,255,192,1,29,254,191
3510.jpg,train,0,4160,3120,255,192,62,28,201,166
3518.jpg,train,0,4160,3120,255,192,62,38,254,191
3519.jpg,train,0,4160,3120,255,192,1,1,254,191
352.jpg,train,0,4128,3096,170,189,1,28,169,175
3523.jpg,train,0,4160,3120,255,192,1,19,235,191
3526.jpg,train,0,4128,3096,255,192,71,60,182,163
3533.jpg,train,0,3264,2448,172,183,1,14,135,144
355.jpg,train,0,480,640,191,256,1,45,190,244
356.jpg,train,0,4128,3096,255,192,11,1,205,191
3567.jpg,train,0,4160,3120,255,192,1,1,254,191
3569.jpg,train,0,4128,3096,255,192,1,1,254,191
3575.jpg,train,0,4128,3096,185,184,1,29,158,173
358.jpg,train,0,4128,3096,229,179,84,55,175,110
3583.jpg,train,0,4160,3120,208,192,46,64,128,132
3584.jpg,train,0,4128,3096,255,192,1,1,254,191
3587.jpg,train,0,4160,3120,255,192,1,1,254,191
3607.jpg,train,0,4160,3120,255,192,68,55,150,126
3611.jpg,train,0,4160,3120,255,192,1,1,254,191
3619.jpg,train,0,3264,2448,178,179,1,38,142,131
3633.jpg,train,0,4128,3096,193,192,15,48,182,191
3634.jpg,train,0,3264,2448,255,192,46,31,229,155
3637.jpg,train,0,4128,3096,255,192,62,1,239,191
3639.jpg,train,0,4160,3120,255,192,55,24,201,169
3647.jpg,train,0,4160,3120,255,192,1,1,254,191
3659.jpg,train,0,4128,3096,255,192,1,1,254,191
3663.jpg,train,0,4160,3120,255,192,1,1,254,191
3664.jpg,train,0,4128,3096,255,192,17,1,254,191
3666.jpg,train,0,4128,3096,247,192,47,1,203,173
367.jpg,train,0,4128,3096,155,154,1,1,154,137
3671.jpg,train,0,4160,3120,255,192,47,43,128,111
3673.jpg,train,0,4128,3096,255,192,1,25,254,191
3683.jpg,train,0,4128,3096,255,192,53,1,182,160
3684.jpg,train,0,4160,3120,255,192,57,44,226,154
3686.jpg,train,0,4128,3096,215,185,19,1,214,184
3687.jpg,train,0,4128,3096,145,154,1,23,144,153
369.jpg,train,0,4128,3096,255,192,1,1,254,191
3694.jpg,train,0,4128,3096,250,192,47,1,201,150
3699.jpg,train,0,4128,3096,155,157,33,43,154,145
3702.jpg,train,0,4128,3096,255,192,32,41,237,176
3705.jpg,train,0,4128,3096,255,192,1,1,220,191
3712.jpg,train,0,4128,3096,207,185,62,1,206,161
3715.jpg,train,0,4128,3096,255,192,68,12,254,167
3716.jpg,train,0,4128,3096,232,182,30,1,201,156
3727.jpg,train,0,4128,3096,220,183,25,25,209,182
3735.jpg,train,0,4128,3096,202,188,86,46,201,187
3740.jpg,train,0,4128,3096,255,192,1,1,195,154
3741.jpg,train,0,4128,3096,255,192,1,1,254,191
3743.jpg,train,0,3264,2448,151,153,44,40,104,108
3751.jpg,train,0,4160,3120,255,192,15,1,254,191
3755.jpg,train,0,4128,3096,255,192,1,1,233,191
3756.jpg,train,0,4160,3120,255,192,55,26,234,179
376.jpg,train,0,3264,2448,139,183,1,1,138,182
3775.jpg,train,0,4128,3096,223,191,39,41,191,190
378.jpg,train,0,4128,3096,237,192,40,41,191,170
3784.jpg,train,0,4128,3096,255,192,1,1,254,191
379.jpg,train,0,4128,3096,225,192,52,20,194,123
3794.jpg,train,0,4160,3120,255,192,1,1,254,191
3795.jpg,train,0,4160,3120,255,192,50,1,176,138
3798.jpg,train,0,3264,2448,228,192,16,13,185,160
38.jpg,train,0,3264,2448,254,192,40,1,220,191
3800.jpg,train,0,4160,3120,255,192,1,1,244,177
3801.jpg,train,0,4128,3096,255,192,1,1,254,191
3802.jpg,train,0,4160,3120,255,192,52,34,233,175
3806.jpg,train,0,4128,3096,155,156,19,31,129,138
381.jpg,train,0,4128,3096,255,192,107,50,202,157
3811.jpg,train,0,4128,3096,255,192,1,1,254,191
3817.jpg,train,0,4160,3120,255,192,1,1,254,191
382.jpg,train,0,4160,3120,255,192,1,1,254,191
3829.jpg,train,0,3264,2448,234,178,19,1,214,177
3832.jpg,train,0,4160,3120,255,192,1,1,229,191
3839.jpg,train,0,4128,3096,255,192,58,25,200,167
384.jpg,train,0,4128,3096,255,192,1,1,254,191
3840.jpg,train,0,4128,3096,255,192,78,1,242,151
3842.jpg,train,0,4160,3120,255,192,1,1,210,191
3843.jpg,train,0,4128,3096,154,155,1,1,153,143
3848.jpg,train,0,3264,2448,255,192,1,1,254,191
3853.jpg,train,0,4160,3120,255,192,1,1,254,191
3857.jpg,train,0,4128,3096,255,192,1,1,254,191
3860.jpg,train,0,4160,3120,255,192,1,1,254,191
3862.jpg,train,0,2448,3264,191,255,25,52,167,202
3867.jpg,train,0,4128,3096,255,192,71,11,204,169
387.jpg,train,0,3264,2448,145,154,40,32,144,126
3874.jpg,train,0,4128,3096,255,192,32,19,155,140
3875.jpg,train,0,4160,3120,255,192,82,20,229,134
3877.jpg,train,0,4160,3120,251,192,40,20,219,191
3878.jpg,train,0,4128,3096,249,192,49,1,206,177
3886.jpg,train,0,3264,2448,172,178,1,37,143,158
3906.jpg,train,0,4128,3096,197,192,24,1,182,165
3912.jpg,train,0,3264,2448,145,156,1,1,130,140
3917.jpg,train,0,3264,2448,159,183,11,1,128,129
392.jpg,train,0,4128,3096,255,192,33,40,238,174
3929.jpg,train,0,4128,3096,255,192,77,1,195,130
3931.jpg,train,0,4128,3096,255,190,27,1,211,170
3933.jpg,train,0,4128,3096,255,192,72,1,254,154
3935.jpg,train,0,4160,3120,255,192,41,28,212,149
3946.jpg,train,0,4128,3096,255,192,1,1,254,191
3950.jpg,train,0,4128,3096,255,192,46,31,202,164
396.jpg,train,0,3264,2448,153,145,1,32,138,108
3966.jpg,train,0,4128,3096,255,192,75,1,254,149
3968.jpg,train,0,4160,3120,150,171,1,38,127,135
3973.jpg,train,0,3264,2448,237,167,1,1,236,166
3974.jpg,train,0,3264,2448,225,10,1,1,24,9
3975.jpg,train,0,3264,2448,37,51,1,16,36,37
3977.jpg,train,0,3264,2448,148,149,28,29,116,117
3978.jpg,train,0,3264,2448,152,151,17,19,125,119
3979.jpg,train,0,3264,2448,146,155,1,30,106,124
3980.jpg,train,0,3264,2448,148,149,28,27,119,122
3981.jpg,train,0,3264,2448,147,149,28,27,118,123
3985.jpg,train,0,3264,2448,145,154,23,30,127,131
3986.jpg,train,0,3264,2448,152,153,1,1,126,111
3987.jpg,train,0,3264,2448,132,132,1,1,131,116
3988.jpg,train,0,3264,2448,145,123,1,1,144,106
3989.jpg,train,0,3264,2448,114,89,32,14,89,69
3990.jpg,train,0,3264,2448,118,119,29,27,91,93
3995.jpg,train,0,3264,2448,156,147,54,37,93,105
3996.jpg,train,0,3264,2448,149,150,33,29,114,120
3997.jpg,train,0,3264,2448,139,164,1,27,102,134
40.jpg,train,0,4128,3096,255,192,57,1,240,191
4003.jpg,train,0,3264,2448,149,150,31,28,117,123
4004.jpg,train,0,3264,2448,149,149,30,31,119,121
4005.jpg,train,0,3264,2448,149,150,1,1,148,114
401.jpg,train,0,4160,3120,255,192,42,33,211,177
4011.jpg,train,0,3264,2448,120,165,1,39,119,131
4012.jpg,train,0,3264,2448,148,150,28,38,147,149
4013.jpg,train,0,3264,2448,148,140,1,1,147,139
4014.jpg,train,0,3264,2448,150,141,26,23,126,121
4015.jpg,train,0,3264,2448,147,148,15,1,146,114
4016.jpg,train,0,3264,2448,153,136,30,23,126,117
4017.jpg,train,0,3264,2448,148,146,30,16,147,128
4018.jpg,train,0,3264,2448,149,147,22,23,148,146
4019.jpg,train,0,3264,2448,149,148,20,20,148,147
4020.jpg,train,0,3264,2448,147,148,17,33,99,112
4021.jpg,train,0,3264,2448,155,136,1,1,154,135
4022.jpg,train,0,3264,2448,136,154,1,1,135,153
4023.jpg,train,0,3264,2448,143,157,1,30,113,125
4027.jpg,train,0,3264,2448,152,153,28,26,129,124
4028.jpg,train,0,3264,2448,143,142,1,1,142,141
4029.jpg,train,0,3264,2448,143,141,1,1,142,140
4030.jpg,train,0,3264,2448,152,152,28,28,128,119
4031.jpg,train,0,3264,2448,143,143,1,1,142,142
4032.jpg,train,0,3264,2448,151,151,27,27,128,125
4033.jpg,train,0,3264,2448,165,143,31,20,139,125
4041.jpg,train,0,3264,2448,180,169,1,1,179,168
4042.jpg,train,0,3264,2448,200,192,35,31,166,159
4043.jpg,train,0,3264,2448,255,192,1,27,215,191
4046.jpg,train,0,3264,2448,255,192,51,53,215,154
4047.jpg,train,0,3264,2448,255,192,44,37,202,150
4048.jpg,train,0,3264,2448,255,192,31,21,232,170
4049.jpg,train,0,3264,2448,255,192,44,26,223,140
4050.jpg,train,0,3264,2448,197,192,1,1,196,191
4065.jpg,train,0,3264,2448,255,192,1,1,94,191
4074.jpg,train,0,3264,2448,178,173,69,16,177,142
41.jpg,train,0,3264,2448,151,146,34,30,129,106
416.jpg,train,0,3264,2448,174,171,1,1,137,170
4193.jpg,train,0,2448,3264,176,179,23,12,150,150
4194.jpg,train,0,2448,3264,174,175,72,60,163,150
4195.jpg,train,0,2448,3264,174,175,1,1,173,174
425.jpg,train,0,4128,3096,246,192,1,1,206,180
43.jpg,train,0,4128,3096,229,191,30,41,159,158
4319.jpg,train,0,3264,2448,174,176,1,15,136,175
4320.jpg,train,0,3264,2448,174,175,1,23,173,174
4321.jpg,train,0,3264,2448,178,172,15,30,177,154
4322.jpg,train,0,3264,2448,242,189,1,1,219,188
4323.jpg,train,0,3264,2448,174,176,1,37,147,175
4338.jpg,train,0,3264,2448,175,176,36,54,174,163
4339.jpg,train,0,3264,2448,177,175,67,75,176,174
434.jpg,train,0,4128,3096,203,186,1,42,141,185
4350.jpg,train,0,3264,2448,142,142,1,1,141,141
4370.jpg,train,0,3264,2448,181,178,1,45,180,177
4371.jpg,train,0,3264,2448,187,173,1,39,186,172
4376.jpg,train,0,3264,2448,255,192,1,13,101,164
4377.jpg,train,0,3264,2448,206,168,11,35,78,127
439.jpg,train,0,4160,3120,255,192,12,47,233,191
440.jpg,train,0,3264,2448,175,176,1,1,163,175
441.jpg,train,0,3264,2448,155,156,11,21,130,131
444.jpg,train,0,4160,3120,255,192,1,1,254,191
446.jpg,train,0,3264,2448,168,140,1,12,167,139
4473.jpg,train,0,3264,2448,255,192,1,1,215,176
4474.jpg,train,0,3264,2448,255,192,1,1,254,191
4475.jpg,train,0,3264,2448,255,192,1,1,226,191
4510.jpg,train,0,3264,2448,253,192,56,67,188,171
4511.jpg,train,0,3264,2448,253,192,14,31,188,152
4512.jpg,train,0,3264,2448,252,192,35,46,190,166
4514.jpg,train,0,3264,2448,170,149,1,29,169,131
4515.jpg,train,0,3264,2448,255,192,1,1,254,191
4516.jpg,train,0,3264,2448,255,192,1,1,254,191
4538.jpg,train,0,3264,2448,169,176,43,30,168,149
4539.jpg,train,0,3264,2448,173,175,29,25,172,138
454.jpg,train,0,4160,3120,255,192,24,33,194,163
4540.jpg,train,0,3264,2448,172,174,31,32,150,150
4541.jpg,train,0,3264,2448,173,175,15,34,151,146
4555.jpg,train,0,3264,2448,169,177,33,31,144,145
4556.jpg,train,0,3264,2448,173,173,30,62,172,172
4557.jpg,train,0,3264,2448,172,174,1,60,139,173
456.jpg,train,0,4128,3096,218,183,82,41,175,126
459.jpg,train,0,4128,3096,255,192,1,1,254,191
460.jpg,train,0,4128,3096,246,192,1,1,209,178
4605.jpg,train,0,3264,2448,174,175,38,36,144,151
4606.jpg,train,0,3264,2448,176,172,33,25,114,113
463.jpg,train,0,3264,2448,173,174,33,35,150,141
464.jpg,train,0,4128,3096,255,192,1,1,254,191
4666.jpg,train,0,3264,2448,172,173,41,1,171,144
4667.jpg,train,0,3264,2448,246,185,97,82,166,184
4678.jpg,train,0,2448,3264,175,252,43,54,174,171
4679.jpg,train,0,2448,3264,166,186,36,59,165,185
4683.jpg,train,0,2448,3264,172,171,40,1,171,137
4684.jpg,train,0,2448,3264,172,175,49,11,171,174
4685.jpg,train,0,2448,3264,173,174,15,56,172,173
4686.jpg,train,0,2448,3264,171,175,32,31,145,139
4687.jpg,train,0,2448,3264,172,174,35,29,171,173
4688.jpg,train,0,2448,3264,170,176,62,33,169,158
4689.jpg,train,0,3264,2448,177,175,29,37,176,174
469.jpg,train,0,2448,3264,176,168,33,40,133,140
4690.jpg,train,0,3264,2448,178,174,16,26,177,163
4691.jpg,train,0,3264,2448,172,174,1,1,171,139
4692.jpg,train,0,2448,3264,169,180,24,60,149,179
4693.jpg,train,0,2448,3264,173,177,76,116,137,139
4694.jpg,train,0,3264,2448,180,170,36,31,147,142
4695.jpg,train,0,2448,3264,167,181,1,43,166,180
47.jpg,train,0,4128,3096,255,192,40,24,254,181
470.jpg,train,0,4128,3096,253,192,39,1,252,191
4701.jpg,train,0,3264,2448,255,192,1,36,201,191
4702.jpg,train,0,3264,2448,180,173,1,1,179,172
4703.jpg,train,0,3264,2448,192,164,19,22,172,163
4704.jpg,train,0,3264,2448,193,166,1,1,192,165
4705.jpg,train,0,3264,2448,181,170,31,37,180,169
4706.jpg,train,0,3264,2448,220,162,1,1,219,161
471.jpg,train,0,2448,3264,172,174,31,35,171,132
472.jpg,train,0,4128,3096,255,192,1,1,254,191
4722.jpg,train,0,3264,2448,147,148,1,1,146,147
4723.jpg,train,0,3264,2448,117,119,1,1,116,118
4724.jpg,train,0,3264,2448,143,153,1,1,142,152
473.jpg,train,0,4160,3120,255,192,59,50,166,132
4730.jpg,train,0,3264,2448,135,160,1,1,134,159
4731.jpg,train,0,3264,2448,149,145,15,1,148,133
4732.jpg,train,0,3264,2448,255,192,1,1,254,191
4733.jpg,train,0,3264,2448,142,152,33,35,111,115
4744.jpg,train,0,3264,2448,110,150,1,1,109,149
4745.jpg,train,0,3264,2448,148,147,23,22,129,126
4746.jpg,train,0,3264,2448,145,145,1,1,144,51
4747.jpg,train,0,3264,2448,148,148,1,1,147,118
475.jpg,train,0,4160,3120,255,192,1,1,254,191
478.jpg,train,0,3264,2448,151,146,26,29,110,96
479.jpg,train,0,4160,3120,255,192,37,28,210,150
48.jpg,train,0,4128,3096,255,192,51,1,230,152
481.jpg,train,0,4128,3096,255,192,31,1,254,191
482.jpg,train,0,3096,4128,191,256,1,39,190,230
484.jpg,train,0,4128,3096,242,192,1,1,231,191
4873.jpg,train,0,3264,2448,174,171,17,37,155,170
4874.jpg,train,0,3264,2448,175,170,26,1,145,133
4884.jpg,train,0,4128,3096,255,192,1,1,254,191
4885.jpg,train,0,4128,3096,255,192,1,1,254,191
4886.jpg,train,0,4128,3096,255,192,25,1,231,172
4888.jpg,train,0,4128,3096,255,192,1,1,254,191
4889.jpg,train,0,4128,3096,255,192,61,1,206,175
4890.jpg,train,0,4128,3096,255,192,1,1,200,162
4903.jpg,train,0,4128,3096,255,192,1,1,254,191
4905.jpg,train,0,4128,3096,255,192,48,1,254,171
4908.jpg,train,0,4128,3096,255,192,82,1,186,132
4913.jpg,train,0,4128,3096,255,192,1,1,254,191
4918.jpg,train,0,4128,3096,255,192,32,1,254,191
4929.jpg,train,0,4128,2322,195,143,41,15,155,128
493.jpg,train,0,4128,3096,210,192,22,1,209,174
4943.jpg,train,0,4128,2322,210,143,1,1,164,142
4944.jpg,train,0,4128,2322,216,124,1,1,215,123
497.jpg,train,0,3264,2448,255,192,25,25,222,191
4984.jpg,train,0,3264,2448,255,192,1,1,254,191
5.jpg,train,0,4128,3096,202,181,51,20,160,180
501.jpg,train,0,4128,3096,255,192,1,1,254,191
5040.jpg,train,0,3264,2448,255,192,19,1,254,191
505.jpg,train,0,4128,3096,255,192,48,17,206,142
506.jpg,train,0,4128,3096,255,192,1,1,254,191
5097.jpg,train,0,3264,2448,255,192,1,1,254,174
5098.jpg,train,0,3264,2448,255,192,1,1,254,191
5099.jpg,train,0,3264,2448,255,192,1,1,229,191
5116.jpg,train,0,3264,2448,155,141,14,29,144,140
5117.jpg,train,0,3264,2448,149,150,13,23,130,122
5118.jpg,train,0,3264,2448,149,150,1,36,121,138
5119.jpg,train,0,3264,2448,152,147,30,36,141,132
5120.jpg,train,0,3264,2448,149,150,13,23,117,118
513.jpg,train,0,3264,2448,255,192,1,1,254,191
516.jpg,train,0,4128,3096,255,192,22,1,103,191
518.jpg,train,0,4128,3096,255,192,1,1,254,191
5187.jpg,train,0,3264,2448,183,170,1,1,182,169
5188.jpg,train,0,3264,2448,184,170,1,1,172,151
5189.jpg,train,0,3264,2448,181,172,1,1,180,171
5190.jpg,train,0,3264,2448,180,173,1,30,126,172
5191.jpg,train,0,3264,2448,185,168,20,27,184,167
5192.jpg,train,0,3264,2448,185,169,1,1,184,168
52.jpg,train,0,4128,3096,243,192,14,63,156,191
523.jpg,train,0,4160,3120,255,192,41,70,238,191
531.jpg,train,0,4160,3120,255,192,1,1,254,191
532.jpg,train,0,3264,2448,124,123,26,22,99,98
5355.jpg,train,0,3264,2448,183,185,1,1,182,184
5356.jpg,train,0,3264,2448,185,174,1,1,184,173
5357.jpg,train,0,3264,2448,179,175,67,1,178,158
5358.jpg,train,0,3264,2448,183,174,46,1,163,156
5359.jpg,train,0,3264,2448,195,175,1,1,194,174
536.jpg,train,0,3264,2448,148,148,1,1,147,147
5360.jpg,train,0,3264,2448,183,183,1,1,156,147
538.jpg,train,0,3264,2448,242,184,1,1,200,126
539.jpg,train,0,3264,2448,182,172,25,12,181,171
5405.jpg,train,0,3264,2448,181,177,1,34,180,176
5406.jpg,train,0,3264,2448,188,173,1,16,187,172
5407.jpg,train,0,3264,2448,185,175,1,1,184,174
5408.jpg,train,0,3264,2448,185,176,1,1,184,175
5409.jpg,train,0,3264,2448,204,164,1,25,203,163
5410.jpg,train,0,3264,2448,182,176,1,1,181,175
5411.jpg,train,0,3264,2448,207,162,1,22,206,161
550.jpg,train,0,3264,2448,255,192,1,1,254,191
551.jpg,train,0,4128,3096,214,151,68,40,175,150
558.jpg,train,0,3264,2448,166,174,1,1,148,173
5592.jpg,train,0,3264,2448,178,179,19,50,132,178
560.jpg,train,0,4128,3096,240,170,58,43,187,136
562.jpg,train,0,4128,3096,255,192,13,1,254,191
563.jpg,train,0,4160,3120,237,192,56,38,185,150
569.jpg,train,0,4128,3096,255,192,1,1,183,155
57.jpg,train,0,4128,3096,255,192,1,1,198,191
571.jpg,train,0,3264,2448,147,149,31,15,146,122
574.jpg,train,0,4128,3096,153,155,72,50,152,154
575.jpg,train,0,4160,3120,255,192,58,34,182,136
576.jpg,train,0,3264,2448,178,170,14,31,157,158
5768.jpg,train,0,3264,2448,188,183,72,54,133,121
5771.jpg,train,0,3264,2448,201,165,1,1,200,164
5772.jpg,train,0,3264,2448,134,135,1,1,133,134
5773.jpg,train,0,3264,2448,208,179,1,1,207,178
5774.jpg,train,0,3264,2448,148,149,1,1,147,148
5775.jpg,train,0,3264,2448,150,150,47,17,115,112
5776.jpg,train,0,3264,2448,151,152,1,1,150,151
5785.jpg,train,0,3264,2448,142,157,27,32,102,122
5786.jpg,train,0,3264,2448,154,155,27,29,129,128
5788.jpg,train,0,3264,2448,222,180,34,12,186,168
5789.jpg,train,0,3264,2448,255,192,52,17,210,170
5790.jpg,train,0,3264,2448,222,181,32,12,169,125
580.jpg,train,0,4128,3096,201,184,77,30,186,152
5806.jpg,train,0,3264,2448,253,192,26,30,201,152
5809.jpg,train,0,3264,2448,148,144,1,51,66,98
5810.jpg,train,0,3264,2448,144,145,29,30,108,116
5811.jpg,train,0,3264,2448,146,146,25,29,115,123
582.jpg,train,0,3096,4128,191,256,1,46,190,255
583.jpg,train,0,3264,2448,255,192,1,1,254,191
5837.jpg,train,0,3264,2448,190,192,1,1,189,191
5844.jpg,train,0,3264,2448,132,98,87,60,131,97
5845.jpg,train,0,3264,2448,122,10,1,1,37,9
